"",Статус,Населений пункт,Потребуючі,Що передаємо,К-сть осіб,Набір звичайний,Набір сімейний,дорослі щітки,доросла паста,шампунь,мило,жіночі прокладки,підгузки дитячі,підгузки дорослі
758,очікує відправки,Южне Одеська обл,ВПО з Краматорська: мама з дитною 3р і пенсіонери,"предмети особистої гігієни, продукти харчування
",4,"",1,4,1,1,2,2,"",""
759,очікує відправки,Ужгород,"ВПО з Краматорська: мама з дітьми 13 і 9р, старша - інвалід","предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,1,"",""
760,очікує відправки,Ужгород,ВПО з Харкова: вагітна і чоловік,"предмети особистої гігієни, продукти харчування
",2,1,"",2,1,1,1,2,"",""
761,очікує відправки,Київ,малозабезпечена одинока мама і дитина 1р,"предмети особистої гігієни, продукти харчування
",2,1,"",1,1,1,1,1,"",""
762,очікує відправки,Львів,ВПО з Миколаєва: багатодітна сім'я  з трьома дітьми,"предмети особистої гігієни, продукти харчування
",5,"",1,4,1,1,2,4,"",""
763,очікує відправки,Ужгород,ВПО з Харкова: мама з дитиною 14р і пенсіонерка,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,2,"",""
764,очікує відправки,Ужгород,ВПО з Луганської обл: дві жінки і дві дитини,"предмети особистої гігієни, продукти харчування
",4,"",1,4,1,1,2,2,"",""
765,очікує відправки,Ужгород,ВПО із Харківської обл: мама і двоє дітей,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,2,"",""
766,очікує відправки,Миколаїв,одинока пенсіонерка,"предмети особистої гігієни, продукти харчування
",1,1,"",1,1,"",1,"","",""
767,очікує відправки,Южне Одеська обл,ВПО з Донецької обл: сім'я з дитиною 10р ,"предмети особистої гігієни, продукти харчування
",3,1,"",3,1,1,1,1,"",""
768,очікує відправки,Кременчук,"подружжя пенсіонерів, один з них інвалід І гр","предмети особистої гігієни, продукти харчування
",2,1,"",2,1,1,1,"","",""
769,очікує відправки,Кропивницький,одинокий тато з дитиною 10м,"предмети особистої гігієни, продукти харчування
",2,1,"",2,1,1,1,"",розмір 3 - 1 шт,""
